Description	ID	>AT	>Cc	>So
Organisms_order_>AT_>Cc_>So	79621	1	1	1
Organisms_order_>AT_>Cc_>So	79622	2	0	0
Organisms_order_>AT_>Cc_>So	79623	1	0	0
Organisms_order_>AT_>Cc_>So	79624	1	0	0
Organisms_order_>AT_>Cc_>So	79625	1	0	0
Organisms_order_>AT_>Cc_>So	79626	2	0	0
Organisms_order_>AT_>Cc_>So	79627	1	0	0
Organisms_order_>AT_>Cc_>So	79628	3	0	0
Organisms_order_>AT_>Cc_>So	79629	1	0	0
Organisms_order_>AT_>Cc_>So	79630	1	0	0
Organisms_order_>AT_>Cc_>So	79631	1	0	0
Organisms_order_>AT_>Cc_>So	79632	1	0	0
Organisms_order_>AT_>Cc_>So	79633	1	0	0
Organisms_order_>AT_>Cc_>So	79634	2	0	0
Organisms_order_>AT_>Cc_>So	79637	1	0	0
Organisms_order_>AT_>Cc_>So	79638	2	0	0
Organisms_order_>AT_>Cc_>So	79639	3	0	0
Organisms_order_>AT_>Cc_>So	79642	1	2	1
Organisms_order_>AT_>Cc_>So	79647	1	0	0
Organisms_order_>AT_>Cc_>So	79648	1	0	0
Organisms_order_>AT_>Cc_>So	79649	1	0	0
Organisms_order_>AT_>Cc_>So	79651	1	0	0
Organisms_order_>AT_>Cc_>So	79652	1	0	0
Organisms_order_>AT_>Cc_>So	79655	5	2	3
Organisms_order_>AT_>Cc_>So	79656	1	0	0
Organisms_order_>AT_>Cc_>So	79657	1	1	1
Organisms_order_>AT_>Cc_>So	79658	2	0	0
Organisms_order_>AT_>Cc_>So	79659	0	0	1
Organisms_order_>AT_>Cc_>So	79660	0	0	1
Organisms_order_>AT_>Cc_>So	79662	0	0	2
Organisms_order_>AT_>Cc_>So	79665	2	1	1
Organisms_order_>AT_>Cc_>So	79666	0	0	1
Organisms_order_>AT_>Cc_>So	79667	0	0	1
Organisms_order_>AT_>Cc_>So	79670	0	0	1
Organisms_order_>AT_>Cc_>So	79671	0	0	1
Organisms_order_>AT_>Cc_>So	79672	0	0	1
Organisms_order_>AT_>Cc_>So	79673	0	0	1
Organisms_order_>AT_>Cc_>So	79675	0	0	2
Organisms_order_>AT_>Cc_>So	79678	1	1	1
Organisms_order_>AT_>Cc_>So	79679	0	0	2
Organisms_order_>AT_>Cc_>So	79680	0	0	1
Organisms_order_>AT_>Cc_>So	79681	2	1	1
Organisms_order_>AT_>Cc_>So	79682	0	0	1
Organisms_order_>AT_>Cc_>So	79683	0	0	1
Organisms_order_>AT_>Cc_>So	79684	0	0	1
Organisms_order_>AT_>Cc_>So	79686	0	1	2
Organisms_order_>AT_>Cc_>So	79687	0	0	1
Organisms_order_>AT_>Cc_>So	79688	0	0	1
Organisms_order_>AT_>Cc_>So	79689	0	0	1
Organisms_order_>AT_>Cc_>So	79690	0	0	1
Organisms_order_>AT_>Cc_>So	79691	0	0	1
Organisms_order_>AT_>Cc_>So	79693	0	0	1
Organisms_order_>AT_>Cc_>So	79694	0	0	1
Organisms_order_>AT_>Cc_>So	79695	0	0	1
Organisms_order_>AT_>Cc_>So	79699	1	1	2
Organisms_order_>AT_>Cc_>So	79700	0	0	1
Organisms_order_>AT_>Cc_>So	79701	0	0	1
Organisms_order_>AT_>Cc_>So	79702	0	0	1
Organisms_order_>AT_>Cc_>So	79703	0	0	2
Organisms_order_>AT_>Cc_>So	79704	0	0	1
Organisms_order_>AT_>Cc_>So	79705	0	1	2
Organisms_order_>AT_>Cc_>So	79708	0	0	1
Organisms_order_>AT_>Cc_>So	79709	0	0	1
Organisms_order_>AT_>Cc_>So	79710	0	0	1
Organisms_order_>AT_>Cc_>So	79711	0	0	1
Organisms_order_>AT_>Cc_>So	79712	0	0	1
Organisms_order_>AT_>Cc_>So	79713	0	0	1
Organisms_order_>AT_>Cc_>So	79714	0	0	1
Organisms_order_>AT_>Cc_>So	79715	0	0	1
Organisms_order_>AT_>Cc_>So	79716	0	0	1
Organisms_order_>AT_>Cc_>So	79717	0	0	1
Organisms_order_>AT_>Cc_>So	79718	0	0	1
Organisms_order_>AT_>Cc_>So	79719	0	0	1
Organisms_order_>AT_>Cc_>So	79721	0	0	1
Organisms_order_>AT_>Cc_>So	79723	0	0	1
Organisms_order_>AT_>Cc_>So	79724	0	0	1
Organisms_order_>AT_>Cc_>So	79725	1	1	2
Organisms_order_>AT_>Cc_>So	79726	0	0	1
Organisms_order_>AT_>Cc_>So	79727	0	0	1
Organisms_order_>AT_>Cc_>So	79728	0	0	1
Organisms_order_>AT_>Cc_>So	79729	0	0	1
Organisms_order_>AT_>Cc_>So	79730	0	0	1
Organisms_order_>AT_>Cc_>So	79731	0	0	1
Organisms_order_>AT_>Cc_>So	79732	0	0	1
Organisms_order_>AT_>Cc_>So	79733	0	0	1
Organisms_order_>AT_>Cc_>So	79734	0	0	2
Organisms_order_>AT_>Cc_>So	79735	0	0	1
Organisms_order_>AT_>Cc_>So	79736	0	0	1
Organisms_order_>AT_>Cc_>So	79737	0	0	1
Organisms_order_>AT_>Cc_>So	79738	0	0	1
Organisms_order_>AT_>Cc_>So	79739	0	0	1
Organisms_order_>AT_>Cc_>So	79740	0	0	1
Organisms_order_>AT_>Cc_>So	79741	0	0	1
Organisms_order_>AT_>Cc_>So	79743	0	1	0
Organisms_order_>AT_>Cc_>So	79744	0	1	0
Organisms_order_>AT_>Cc_>So	79747	0	1	0
Organisms_order_>AT_>Cc_>So	79748	0	1	0
Organisms_order_>AT_>Cc_>So	79749	1	1	1
Organisms_order_>AT_>Cc_>So	79750	0	1	0
Organisms_order_>AT_>Cc_>So	79751	0	1	0
Organisms_order_>AT_>Cc_>So	79752	0	1	0
Organisms_order_>AT_>Cc_>So	79753	0	1	0
Organisms_order_>AT_>Cc_>So	79755	0	1	0
Organisms_order_>AT_>Cc_>So	79756	0	1	0
Organisms_order_>AT_>Cc_>So	79758	0	1	0
Organisms_order_>AT_>Cc_>So	79760	0	1	0
Organisms_order_>AT_>Cc_>So	79761	0	1	0
Organisms_order_>AT_>Cc_>So	79763	0	1	0
Organisms_order_>AT_>Cc_>So	79764	0	1	0
Organisms_order_>AT_>Cc_>So	79765	0	1	0
Organisms_order_>AT_>Cc_>So	79769	0	1	0
Organisms_order_>AT_>Cc_>So	79770	0	1	0
Organisms_order_>AT_>Cc_>So	79773	1	0	0
Organisms_order_>AT_>Cc_>So	79774	1	0	0
Organisms_order_>AT_>Cc_>So	79775	1	0	0
Organisms_order_>AT_>Cc_>So	79776	1	0	0
Organisms_order_>AT_>Cc_>So	79777	1	0	0
Organisms_order_>AT_>Cc_>So	79778	21	0	0
Organisms_order_>AT_>Cc_>So	79779	2	0	0
Organisms_order_>AT_>Cc_>So	79781	4	1	2
Organisms_order_>AT_>Cc_>So	79784	1	0	0
Organisms_order_>AT_>Cc_>So	79785	1	0	0
Organisms_order_>AT_>Cc_>So	79787	1	0	0
Organisms_order_>AT_>Cc_>So	79788	1	0	0
Organisms_order_>AT_>Cc_>So	79789	1	0	0
Organisms_order_>AT_>Cc_>So	79791	1	0	0
Organisms_order_>AT_>Cc_>So	79792	1	0	0
Organisms_order_>AT_>Cc_>So	79794	2	0	0
Organisms_order_>AT_>Cc_>So	79795	1	0	0
Organisms_order_>AT_>Cc_>So	79796	2	0	0
Organisms_order_>AT_>Cc_>So	79798	1	0	0
Organisms_order_>AT_>Cc_>So	79800	1	0	0
Organisms_order_>AT_>Cc_>So	79801	2	0	0
Organisms_order_>AT_>Cc_>So	79803	1	0	1
Organisms_order_>AT_>Cc_>So	79804	1	0	0
Organisms_order_>AT_>Cc_>So	79806	2	0	0
Organisms_order_>AT_>Cc_>So	79808	1	0	0
Organisms_order_>AT_>Cc_>So	79809	1	1	1
Organisms_order_>AT_>Cc_>So	79810	1	0	0
Organisms_order_>AT_>Cc_>So	79811	1	0	0
Organisms_order_>AT_>Cc_>So	79816	1	0	0
Organisms_order_>AT_>Cc_>So	79817	1	0	0
Organisms_order_>AT_>Cc_>So	79818	1	0	0
Organisms_order_>AT_>Cc_>So	79819	0	0	1
Organisms_order_>AT_>Cc_>So	79820	0	0	1
Organisms_order_>AT_>Cc_>So	79821	0	0	1
Organisms_order_>AT_>Cc_>So	79822	0	0	1
Organisms_order_>AT_>Cc_>So	79823	0	0	1
Organisms_order_>AT_>Cc_>So	79826	0	0	1
Organisms_order_>AT_>Cc_>So	79827	0	0	1
Organisms_order_>AT_>Cc_>So	79828	0	0	1
Organisms_order_>AT_>Cc_>So	79829	0	0	1
Organisms_order_>AT_>Cc_>So	79831	0	0	1
Organisms_order_>AT_>Cc_>So	79832	0	0	1
Organisms_order_>AT_>Cc_>So	79833	0	0	4
Organisms_order_>AT_>Cc_>So	79834	0	0	1
Organisms_order_>AT_>Cc_>So	79837	0	1	1
Organisms_order_>AT_>Cc_>So	79838	0	0	1
Organisms_order_>AT_>Cc_>So	79839	0	0	1
Organisms_order_>AT_>Cc_>So	79840	0	0	1
Organisms_order_>AT_>Cc_>So	79841	0	0	1
Organisms_order_>AT_>Cc_>So	79842	0	0	1
Organisms_order_>AT_>Cc_>So	79843	0	0	1
Organisms_order_>AT_>Cc_>So	79844	0	0	1
Organisms_order_>AT_>Cc_>So	79845	0	0	1
Organisms_order_>AT_>Cc_>So	79846	0	0	1
Organisms_order_>AT_>Cc_>So	79847	0	0	1
Organisms_order_>AT_>Cc_>So	79848	5	3	4
Organisms_order_>AT_>Cc_>So	79850	0	0	1
Organisms_order_>AT_>Cc_>So	79852	0	0	2
Organisms_order_>AT_>Cc_>So	79853	0	0	2
Organisms_order_>AT_>Cc_>So	79855	0	0	1
Organisms_order_>AT_>Cc_>So	79857	0	0	1
Organisms_order_>AT_>Cc_>So	79859	0	0	1
Organisms_order_>AT_>Cc_>So	79860	0	0	1
Organisms_order_>AT_>Cc_>So	79862	0	0	1
Organisms_order_>AT_>Cc_>So	79863	0	0	1
Organisms_order_>AT_>Cc_>So	79864	0	0	1
Organisms_order_>AT_>Cc_>So	79865	0	0	1
Organisms_order_>AT_>Cc_>So	79866	0	0	1
Organisms_order_>AT_>Cc_>So	79867	0	0	1
Organisms_order_>AT_>Cc_>So	79868	0	0	1
Organisms_order_>AT_>Cc_>So	79869	0	0	1
Organisms_order_>AT_>Cc_>So	79870	0	0	1
Organisms_order_>AT_>Cc_>So	79872	0	0	1
Organisms_order_>AT_>Cc_>So	79873	0	0	1
Organisms_order_>AT_>Cc_>So	79874	0	0	1
Organisms_order_>AT_>Cc_>So	79875	0	1	1
Organisms_order_>AT_>Cc_>So	79876	0	0	1
Organisms_order_>AT_>Cc_>So	79877	0	0	1
Organisms_order_>AT_>Cc_>So	79878	0	0	1
Organisms_order_>AT_>Cc_>So	79879	0	0	1
Organisms_order_>AT_>Cc_>So	79880	0	0	1
Organisms_order_>AT_>Cc_>So	79883	0	0	1
Organisms_order_>AT_>Cc_>So	79884	0	0	1
Organisms_order_>AT_>Cc_>So	79885	0	0	1
Organisms_order_>AT_>Cc_>So	79886	0	0	1
Organisms_order_>AT_>Cc_>So	79887	0	0	1
Organisms_order_>AT_>Cc_>So	79888	0	0	1
Organisms_order_>AT_>Cc_>So	79889	0	0	1
Organisms_order_>AT_>Cc_>So	79890	0	0	1
Organisms_order_>AT_>Cc_>So	79891	0	0	1
Organisms_order_>AT_>Cc_>So	79892	0	0	1
Organisms_order_>AT_>Cc_>So	79893	0	0	1
Organisms_order_>AT_>Cc_>So	79894	0	0	1
Organisms_order_>AT_>Cc_>So	79895	0	0	1
Organisms_order_>AT_>Cc_>So	79896	0	0	1
Organisms_order_>AT_>Cc_>So	79897	0	0	2
Organisms_order_>AT_>Cc_>So	79898	0	1	0
Organisms_order_>AT_>Cc_>So	79899	0	1	0
Organisms_order_>AT_>Cc_>So	79900	0	1	0
Organisms_order_>AT_>Cc_>So	79901	0	1	0
Organisms_order_>AT_>Cc_>So	79902	0	1	0
Organisms_order_>AT_>Cc_>So	79903	0	2	0
Organisms_order_>AT_>Cc_>So	79904	0	1	0
Organisms_order_>AT_>Cc_>So	79905	0	1	1
Organisms_order_>AT_>Cc_>So	79906	0	1	0
Organisms_order_>AT_>Cc_>So	79908	0	1	0
Organisms_order_>AT_>Cc_>So	79909	0	1	0
Organisms_order_>AT_>Cc_>So	79910	0	1	0
Organisms_order_>AT_>Cc_>So	79911	0	1	0
Organisms_order_>AT_>Cc_>So	79912	0	1	0
Organisms_order_>AT_>Cc_>So	79913	0	1	0
Organisms_order_>AT_>Cc_>So	79916	0	1	0
Organisms_order_>AT_>Cc_>So	79917	1	1	0
Organisms_order_>AT_>Cc_>So	79918	0	1	0
Organisms_order_>AT_>Cc_>So	79919	0	1	0
Organisms_order_>AT_>Cc_>So	79920	1	1	1
Organisms_order_>AT_>Cc_>So	79921	0	1	0
Organisms_order_>AT_>Cc_>So	79922	0	1	0
Organisms_order_>AT_>Cc_>So	79923	0	1	0
Organisms_order_>AT_>Cc_>So	79924	0	1	0
Organisms_order_>AT_>Cc_>So	79925	0	1	0
Organisms_order_>AT_>Cc_>So	79926	0	1	0
Organisms_order_>AT_>Cc_>So	79927	0	1	0
Organisms_order_>AT_>Cc_>So	79928	1	1	1
Organisms_order_>AT_>Cc_>So	79930	0	1	0
Organisms_order_>AT_>Cc_>So	79931	0	1	0
Organisms_order_>AT_>Cc_>So	79932	0	1	0
Organisms_order_>AT_>Cc_>So	79933	0	1	0
Organisms_order_>AT_>Cc_>So	79934	0	1	0
Organisms_order_>AT_>Cc_>So	79935	0	1	0
Organisms_order_>AT_>Cc_>So	79937	0	1	0
Organisms_order_>AT_>Cc_>So	79941	0	1	0
Organisms_order_>AT_>Cc_>So	79942	0	1	0
Organisms_order_>AT_>Cc_>So	79945	1	0	0
Organisms_order_>AT_>Cc_>So	79946	1	0	0
Organisms_order_>AT_>Cc_>So	79947	2	1	1
Organisms_order_>AT_>Cc_>So	79948	1	0	0
Organisms_order_>AT_>Cc_>So	79949	1	1	1
Organisms_order_>AT_>Cc_>So	79950	1	0	0
Organisms_order_>AT_>Cc_>So	79952	2	0	0
Organisms_order_>AT_>Cc_>So	79953	1	0	0
Organisms_order_>AT_>Cc_>So	79955	1	0	0
Organisms_order_>AT_>Cc_>So	79956	1	0	0
Organisms_order_>AT_>Cc_>So	79957	1	0	0
Organisms_order_>AT_>Cc_>So	79959	1	0	0
Organisms_order_>AT_>Cc_>So	79961	1	0	0
Organisms_order_>AT_>Cc_>So	79962	2	0	0
Organisms_order_>AT_>Cc_>So	79963	1	0	0
Organisms_order_>AT_>Cc_>So	79965	2	0	0
Organisms_order_>AT_>Cc_>So	79966	1	0	0
Organisms_order_>AT_>Cc_>So	79967	1	0	0
Organisms_order_>AT_>Cc_>So	79968	1	0	0
Organisms_order_>AT_>Cc_>So	79970	2	1	1
Organisms_order_>AT_>Cc_>So	79974	1	0	0
Organisms_order_>AT_>Cc_>So	79978	1	0	0
Organisms_order_>AT_>Cc_>So	79979	1	0	0
Organisms_order_>AT_>Cc_>So	79980	1	0	0
Organisms_order_>AT_>Cc_>So	79981	1	0	0
Organisms_order_>AT_>Cc_>So	79982	1	0	0
Organisms_order_>AT_>Cc_>So	79983	1	0	0
Organisms_order_>AT_>Cc_>So	79984	1	0	0
Organisms_order_>AT_>Cc_>So	79987	1	0	0
Organisms_order_>AT_>Cc_>So	79988	3	1	1
Organisms_order_>AT_>Cc_>So	79989	2	0	0
Organisms_order_>AT_>Cc_>So	79990	2	0	0
Organisms_order_>AT_>Cc_>So	79992	1	0	0
Organisms_order_>AT_>Cc_>So	79993	1	0	2
Organisms_order_>AT_>Cc_>So	79994	1	0	0
Organisms_order_>AT_>Cc_>So	79995	1	0	0
Organisms_order_>AT_>Cc_>So	79998	1	0	0
Organisms_order_>AT_>Cc_>So	79999	1	0	0
Organisms_order_>AT_>Cc_>So	80000	1	0	0
Organisms_order_>AT_>Cc_>So	80001	1	0	0
Organisms_order_>AT_>Cc_>So	80003	0	1	1
Organisms_order_>AT_>Cc_>So	80004	0	0	1
Organisms_order_>AT_>Cc_>So	80005	0	0	1
Organisms_order_>AT_>Cc_>So	80006	0	0	1
Organisms_order_>AT_>Cc_>So	80007	0	0	1
Organisms_order_>AT_>Cc_>So	80008	0	0	1
Organisms_order_>AT_>Cc_>So	80009	0	0	1
Organisms_order_>AT_>Cc_>So	80011	0	1	1
Organisms_order_>AT_>Cc_>So	80012	0	0	2
Organisms_order_>AT_>Cc_>So	80013	0	0	1
Organisms_order_>AT_>Cc_>So	80014	0	0	1
Organisms_order_>AT_>Cc_>So	80015	0	0	1
Organisms_order_>AT_>Cc_>So	80016	0	0	1
Organisms_order_>AT_>Cc_>So	80018	0	0	1
Organisms_order_>AT_>Cc_>So	80020	0	0	1
Organisms_order_>AT_>Cc_>So	80021	0	0	1
Organisms_order_>AT_>Cc_>So	80022	0	0	1
Organisms_order_>AT_>Cc_>So	80023	0	0	1
Organisms_order_>AT_>Cc_>So	80024	0	0	1
Organisms_order_>AT_>Cc_>So	80025	0	0	1
Organisms_order_>AT_>Cc_>So	80026	0	0	1
Organisms_order_>AT_>Cc_>So	80027	1	0	1
Organisms_order_>AT_>Cc_>So	80028	0	0	1
Organisms_order_>AT_>Cc_>So	80029	0	0	1
Organisms_order_>AT_>Cc_>So	80030	0	0	1
Organisms_order_>AT_>Cc_>So	80031	0	0	1
Organisms_order_>AT_>Cc_>So	80032	0	3	3
Organisms_order_>AT_>Cc_>So	80034	0	0	1
Organisms_order_>AT_>Cc_>So	80035	0	0	1
Organisms_order_>AT_>Cc_>So	80036	0	0	1
Organisms_order_>AT_>Cc_>So	80038	0	0	1
Organisms_order_>AT_>Cc_>So	80039	0	0	1
Organisms_order_>AT_>Cc_>So	80040	0	0	1
Organisms_order_>AT_>Cc_>So	80041	0	0	1
Organisms_order_>AT_>Cc_>So	80042	0	0	1
Organisms_order_>AT_>Cc_>So	80043	0	0	1
Organisms_order_>AT_>Cc_>So	80046	2	0	2
Organisms_order_>AT_>Cc_>So	80047	0	0	2
Organisms_order_>AT_>Cc_>So	80048	0	0	1
Organisms_order_>AT_>Cc_>So	80050	0	0	1
Organisms_order_>AT_>Cc_>So	80053	0	0	1
Organisms_order_>AT_>Cc_>So	80054	0	0	1
Organisms_order_>AT_>Cc_>So	80057	0	0	1
Organisms_order_>AT_>Cc_>So	80058	0	0	1
Organisms_order_>AT_>Cc_>So	80061	0	0	1
Organisms_order_>AT_>Cc_>So	80062	0	0	1
Organisms_order_>AT_>Cc_>So	80063	0	0	1
Organisms_order_>AT_>Cc_>So	80065	0	0	1
Organisms_order_>AT_>Cc_>So	80066	0	0	1
Organisms_order_>AT_>Cc_>So	80067	0	0	1
Organisms_order_>AT_>Cc_>So	80068	0	1	0
Organisms_order_>AT_>Cc_>So	80069	0	2	0
Organisms_order_>AT_>Cc_>So	80070	0	1	0
Organisms_order_>AT_>Cc_>So	80071	0	1	0
Organisms_order_>AT_>Cc_>So	80072	0	1	0
Organisms_order_>AT_>Cc_>So	80073	0	1	0
Organisms_order_>AT_>Cc_>So	80074	0	1	0
Organisms_order_>AT_>Cc_>So	80075	0	1	0
Organisms_order_>AT_>Cc_>So	80076	0	1	0
Organisms_order_>AT_>Cc_>So	80077	0	1	0
Organisms_order_>AT_>Cc_>So	80079	0	1	0
Organisms_order_>AT_>Cc_>So	80080	0	1	0
Organisms_order_>AT_>Cc_>So	80081	0	1	0
Organisms_order_>AT_>Cc_>So	80083	0	1	0
Organisms_order_>AT_>Cc_>So	80086	0	1	0
Organisms_order_>AT_>Cc_>So	80088	0	1	0
Organisms_order_>AT_>Cc_>So	80089	0	1	0
Organisms_order_>AT_>Cc_>So	80090	0	1	0
Organisms_order_>AT_>Cc_>So	80092	0	1	0
Organisms_order_>AT_>Cc_>So	80094	3	2	3
Organisms_order_>AT_>Cc_>So	80095	0	1	0
Organisms_order_>AT_>Cc_>So	80096	0	1	0
Organisms_order_>AT_>Cc_>So	80097	0	1	0
Organisms_order_>AT_>Cc_>So	80099	0	1	0
Organisms_order_>AT_>Cc_>So	80100	0	1	0
Organisms_order_>AT_>Cc_>So	80102	0	1	0
Organisms_order_>AT_>Cc_>So	80103	0	1	0
Organisms_order_>AT_>Cc_>So	80104	0	1	0
Organisms_order_>AT_>Cc_>So	80105	0	1	0
Organisms_order_>AT_>Cc_>So	80106	0	1	0
Organisms_order_>AT_>Cc_>So	80107	0	2	0
Organisms_order_>AT_>Cc_>So	80108	0	1	0
Organisms_order_>AT_>Cc_>So	80109	0	1	0
Organisms_order_>AT_>Cc_>So	80111	0	1	0
Organisms_order_>AT_>Cc_>So	80112	0	1	0
Organisms_order_>AT_>Cc_>So	80113	0	1	0
Organisms_order_>AT_>Cc_>So	80115	0	1	0
Organisms_order_>AT_>Cc_>So	80116	1	1	2
Organisms_order_>AT_>Cc_>So	80119	0	1	0
Organisms_order_>AT_>Cc_>So	80120	0	1	0
Organisms_order_>AT_>Cc_>So	80121	6	2	2
Organisms_order_>AT_>Cc_>So	80122	1	0	0
Organisms_order_>AT_>Cc_>So	80125	1	1	0
Organisms_order_>AT_>Cc_>So	80126	1	0	0
Organisms_order_>AT_>Cc_>So	80130	1	0	0
Organisms_order_>AT_>Cc_>So	80131	1	0	0
Organisms_order_>AT_>Cc_>So	80133	1	0	0
Organisms_order_>AT_>Cc_>So	80135	1	0	0
Organisms_order_>AT_>Cc_>So	80136	1	0	0
Organisms_order_>AT_>Cc_>So	80137	1	0	0
Organisms_order_>AT_>Cc_>So	80138	1	1	1
Organisms_order_>AT_>Cc_>So	80139	1	0	0
Organisms_order_>AT_>Cc_>So	80140	3	0	0
Organisms_order_>AT_>Cc_>So	80142	1	0	0
Organisms_order_>AT_>Cc_>So	80144	1	0	0
Organisms_order_>AT_>Cc_>So	80145	1	0	0
Organisms_order_>AT_>Cc_>So	80146	1	0	0
Organisms_order_>AT_>Cc_>So	80150	1	0	0
Organisms_order_>AT_>Cc_>So	80151	1	0	0
Organisms_order_>AT_>Cc_>So	80152	2	0	0
Organisms_order_>AT_>Cc_>So	80154	1	0	0
Organisms_order_>AT_>Cc_>So	80156	1	0	0
Organisms_order_>AT_>Cc_>So	80157	1	0	0
Organisms_order_>AT_>Cc_>So	80159	1	2	0
Organisms_order_>AT_>Cc_>So	80160	2	0	0
Organisms_order_>AT_>Cc_>So	80161	5	0	1
Organisms_order_>AT_>Cc_>So	80162	2	0	2
Organisms_order_>AT_>Cc_>So	80165	2	0	0
Organisms_order_>AT_>Cc_>So	80166	1	0	0
Organisms_order_>AT_>Cc_>So	80167	1	0	0
Organisms_order_>AT_>Cc_>So	80168	1	0	0
Organisms_order_>AT_>Cc_>So	80169	1	0	0
Organisms_order_>AT_>Cc_>So	80170	1	0	0
Organisms_order_>AT_>Cc_>So	80171	2	1	1
Organisms_order_>AT_>Cc_>So	80173	1	0	0
Organisms_order_>AT_>Cc_>So	80174	1	0	0
Organisms_order_>AT_>Cc_>So	80175	1	0	0
Organisms_order_>AT_>Cc_>So	80178	0	0	1
Organisms_order_>AT_>Cc_>So	80179	0	0	1
Organisms_order_>AT_>Cc_>So	80180	0	0	1
Organisms_order_>AT_>Cc_>So	80182	0	0	1
Organisms_order_>AT_>Cc_>So	80183	0	0	1
Organisms_order_>AT_>Cc_>So	80184	0	0	1
Organisms_order_>AT_>Cc_>So	80186	0	0	1
Organisms_order_>AT_>Cc_>So	80187	0	0	1
Organisms_order_>AT_>Cc_>So	80188	0	0	2
Organisms_order_>AT_>Cc_>So	80189	0	0	3
Organisms_order_>AT_>Cc_>So	80190	0	0	1
Organisms_order_>AT_>Cc_>So	80191	0	0	1
Organisms_order_>AT_>Cc_>So	80194	0	0	1
Organisms_order_>AT_>Cc_>So	80195	0	0	1
Organisms_order_>AT_>Cc_>So	80196	0	0	1
Organisms_order_>AT_>Cc_>So	80197	0	0	1
Organisms_order_>AT_>Cc_>So	80198	0	0	2
Organisms_order_>AT_>Cc_>So	80200	0	0	3
Organisms_order_>AT_>Cc_>So	80201	0	0	1
Organisms_order_>AT_>Cc_>So	80202	0	0	2
Organisms_order_>AT_>Cc_>So	80204	0	0	1
Organisms_order_>AT_>Cc_>So	80205	0	0	1
Organisms_order_>AT_>Cc_>So	80206	0	0	1
Organisms_order_>AT_>Cc_>So	80207	0	0	1
Organisms_order_>AT_>Cc_>So	80208	0	1	2
Organisms_order_>AT_>Cc_>So	80209	0	0	1
Organisms_order_>AT_>Cc_>So	80210	0	0	1
Organisms_order_>AT_>Cc_>So	80211	0	0	1
Organisms_order_>AT_>Cc_>So	80212	0	0	1
Organisms_order_>AT_>Cc_>So	80214	0	0	1
Organisms_order_>AT_>Cc_>So	80215	0	0	1
Organisms_order_>AT_>Cc_>So	80216	0	0	1
Organisms_order_>AT_>Cc_>So	80217	0	0	1
Organisms_order_>AT_>Cc_>So	80218	0	0	1
Organisms_order_>AT_>Cc_>So	80220	0	0	1
Organisms_order_>AT_>Cc_>So	80221	0	0	1
Organisms_order_>AT_>Cc_>So	80222	0	0	1
Organisms_order_>AT_>Cc_>So	80223	0	0	1
Organisms_order_>AT_>Cc_>So	80225	0	0	1
Organisms_order_>AT_>Cc_>So	80226	0	0	1
Organisms_order_>AT_>Cc_>So	80227	0	0	1
Organisms_order_>AT_>Cc_>So	80228	0	0	1
Organisms_order_>AT_>Cc_>So	80229	0	0	1
Organisms_order_>AT_>Cc_>So	80230	0	0	1
Organisms_order_>AT_>Cc_>So	80231	0	0	1
Organisms_order_>AT_>Cc_>So	80232	0	0	1
Organisms_order_>AT_>Cc_>So	80233	0	0	1
Organisms_order_>AT_>Cc_>So	80234	0	0	1
Organisms_order_>AT_>Cc_>So	80235	0	0	1
Organisms_order_>AT_>Cc_>So	80236	0	0	1
Organisms_order_>AT_>Cc_>So	80237	0	0	4
Organisms_order_>AT_>Cc_>So	80239	0	0	1
Organisms_order_>AT_>Cc_>So	80241	0	0	1
Organisms_order_>AT_>Cc_>So	80242	0	0	1
Organisms_order_>AT_>Cc_>So	80243	0	0	1
Organisms_order_>AT_>Cc_>So	80244	0	0	1
Organisms_order_>AT_>Cc_>So	80246	0	0	1
Organisms_order_>AT_>Cc_>So	80247	0	0	1
Organisms_order_>AT_>Cc_>So	80248	0	0	1
Organisms_order_>AT_>Cc_>So	80249	0	0	1
Organisms_order_>AT_>Cc_>So	80250	1	1	1
Organisms_order_>AT_>Cc_>So	80252	0	0	1
Organisms_order_>AT_>Cc_>So	80253	0	0	1
Organisms_order_>AT_>Cc_>So	80254	0	0	1
Organisms_order_>AT_>Cc_>So	80255	0	0	1
Organisms_order_>AT_>Cc_>So	80257	0	1	0
Organisms_order_>AT_>Cc_>So	80258	0	1	0
Organisms_order_>AT_>Cc_>So	80259	0	1	0
Organisms_order_>AT_>Cc_>So	80260	0	1	0
Organisms_order_>AT_>Cc_>So	80262	0	1	0
Organisms_order_>AT_>Cc_>So	80263	0	1	0
Organisms_order_>AT_>Cc_>So	80264	0	1	0
Organisms_order_>AT_>Cc_>So	80266	0	1	0
Organisms_order_>AT_>Cc_>So	80267	0	1	0
Organisms_order_>AT_>Cc_>So	80268	0	1	0
Organisms_order_>AT_>Cc_>So	80269	0	1	0
Organisms_order_>AT_>Cc_>So	80270	0	1	0
Organisms_order_>AT_>Cc_>So	80271	0	1	0
Organisms_order_>AT_>Cc_>So	80272	1	1	1
Organisms_order_>AT_>Cc_>So	80273	0	1	0
Organisms_order_>AT_>Cc_>So	80274	0	1	0
Organisms_order_>AT_>Cc_>So	80275	0	1	0
Organisms_order_>AT_>Cc_>So	80279	0	1	0
Organisms_order_>AT_>Cc_>So	80280	0	1	0
Organisms_order_>AT_>Cc_>So	80281	0	1	0
Organisms_order_>AT_>Cc_>So	80282	0	1	0
Organisms_order_>AT_>Cc_>So	80283	0	1	0
